operator,plan_name,plan_code,data_allowance_raw,data_allowance_normalized,qos_raw,qos_speed,voice_allowance,sms_allowance,base_price_text,base_price,benefit_price_text,benefit_price,plan_type,partnership_flag,network_type,product_group,source_url,collected_at
KT M모바일,모두다 맘껏 11GB+(왓챠 베이직),PL21CM708,11GB+일2GB+최대3Mbps,11GB+일2GB,11GB+일2GB+최대3Mbps,3Mbps,무제한,기본제공,"월 55,000원",55000,"혜택가 월 36,000원",36000,유심,true,LTE,"왓챠, 매월 무료 구독권",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:50.472Z
KT M모바일,모두다 맘껏 11GB+(왓챠 프리미엄),PL224Q600,11GB+일2GB+최대3Mbps,11GB+일2GB,11GB+일2GB+최대3Mbps,3Mbps,기본제공,기본제공,"월 60,000원",60000,"혜택가 월 41,000원",41000,유심,true,LTE,"왓챠, 매월 무료 구독권",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:50.472Z
KT M모바일,모두다 맘껏 100GB+(왓챠 베이직),PL224Q599,100GB+최대5Mbps,100GB,100GB+최대5Mbps,5Mbps,기본제공,기본제공,"월 66,000원",66000,"혜택가 월 41,000원",41000,유심,true,LTE,"왓챠, 매월 무료 구독권",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:50.472Z
KT M모바일,모두다 맘껏 100GB+(왓챠 프리미엄),PL224Q602,100GB+최대5Mbps,100GB,100GB+최대5Mbps,5Mbps,기본제공,기본제공,"월 69,000원",69000,"혜택가 월 46,000원",46000,유심,true,LTE,"왓챠, 매월 무료 구독권",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:50.472Z
KT M모바일,모두다 맘껏 일5GB+(왓챠 베이직),PL21CM711,일5GB+최대5Mbps,일5GB,일5GB+최대5Mbps,5Mbps,무제한,기본제공,"월 66,000원",66000,"혜택가 월 41,000원",41000,유심,true,5G,"왓챠, 매월 무료 구독권",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:50.472Z
KT M모바일,모두다 맘껏 일5GB+(왓챠 프리미엄),PL224Q601,일5GB+최대5Mbps,일5GB,일5GB+최대5Mbps,5Mbps,기본제공,기본제공,"월 69,000원",69000,"혜택가 월 46,000원",46000,유심,true,5G,"왓챠, 매월 무료 구독권",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:50.472Z
KT M모바일,모두다 맘껏 11GB+(웨이브 베이직),PL22CM755,11GB+일2GB+최대3Mbps,11GB+일2GB,11GB+일2GB+최대3Mbps,3Mbps,무제한,기본제공,"월 51,000원",51000,"혜택가 월 36,600원",36600,유심,true,LTE,"웨이브, 매월 웨이브 베이직 무료 이용권 제공",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:51.006Z
KT M모바일,모두다 맘껏 100GB+(웨이브 베이직),PL237K286,100GB+최대5Mbps,100GB,100GB+최대5Mbps,5Mbps,무제한,기본제공,"월 66,000원",66000,"혜택가 월 41,700원",41700,유심,true,LTE,"웨이브, 매월 웨이브 베이직 무료 이용권 제공",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:51.006Z
KT M모바일,모두다 맘껏 11GB+(배달의 민족 5000P),PL225K735,11GB+일2GB+최대3Mbps,11GB+일2GB,11GB+일2GB+최대3Mbps,3Mbps,무제한,기본제공,"월 51,000원",51000,"혜택가 월 35,600원",35600,유심,true,LTE,"배달의 민족, 매월 5000P",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:51.533Z
KT M모바일,모두다 맘껏 11GB+(기프티쇼 5000P),PL227R371,11GB+일2GB+최대3Mbps,11GB+일2GB,11GB+일2GB+최대3Mbps,3Mbps,무제한,기본제공,"월 51,000원",51000,"혜택가 월 35,600원",35600,유심,true,LTE,"기프티쇼, 매월 5,000P",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:52.069Z
KT M모바일,데이터 맘껏 15GB+/100분(기프티쇼 5000P),PL227R381,15GB+최대3Mbps,15GB,15GB+최대3Mbps,3Mbps,100분,100건,"월 56,100원",56100,"혜택가 월 27,800원",27800,유심,true,5G,"기프티쇼, 매월 5,000P",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:52.069Z
KT M모바일,데이터 맘껏 15GB+/300분(기프티쇼 5000P),PL227R380,15GB+최대3Mbps,15GB,15GB+최대3Mbps,3Mbps,300분,300건,"월 60,500원",60500,"혜택가 월 29,900원",29900,유심,true,5G,"기프티쇼, 매월 5,000P",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:52.069Z
KT M모바일,구글플레이기프트(15GB+/100분),PL20B9414,15GB+최대3Mbps,15GB,15GB+최대3Mbps,3Mbps,100분,100건,"월 47,300원",47300,"혜택가 월 25,300원",25300,유심,true,5G,"구글플레이, 매월 포인트 10% 할인",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:52.608Z
KT M모바일,구글플레이기프트(11GB+/통화맘껏),PL20B9415,11GB+일2GB+최대3Mbps,11GB+일2GB,11GB+일2GB+최대3Mbps,3Mbps,무제한,기본제공,"월 49,280원",49280,"혜택가 월 33,080원",33080,유심,true,LTE,"구글플레이, 매월 포인트 10% 할인",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:52.608Z
KT M모바일,구글플레이기프트(100GB+/통화맘껏),PL20B9416,100GB+최대5Mbps,100GB,100GB+최대5Mbps,5Mbps,무제한,기본제공,"월 66,000원",66000,"혜택가 월 38,200원",38200,유심,true,LTE,"구글플레이, 매월 포인트 10% 할인",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:52.608Z
KT M모바일,L.POINT 1GB(USIM),KISLIFU01,1GB,1GB,,,30분,30건,"월 9,900원",9900,"혜택가 월 5,500원",5500,유심,true,LTE,"L.POINT, 매월 2,000P",https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:53.160Z
KT M모바일,모두다 맘껏 7GB+,PL253A831,7GB+최대1Mbps,7GB,7GB+최대1Mbps,1Mbps,무제한,기본제공,"월 35,200원",35200,"혜택가 월 15,900원",15900,유심,false,LTE,모두다 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.421Z
KT M모바일,모두다 맘껏 15GB+,PL234L649,15GB+최대1Mbps,15GB,15GB+최대1Mbps,1Mbps,무제한,기본제공,"월 48,400원",48400,"혜택가 월 20,900원",20900,유심,false,LTE,모두다 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.421Z
KT M모바일,모두다 맘껏 10GB+,PL21CM690,10GB+최대1Mbps,10GB,10GB+최대1Mbps,1Mbps,무제한,기본제공,"월 39,600원",39600,"혜택가 월 18,400원",18400,유심,false,LTE,모두다 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.421Z
KT M모바일,모두다 맘껏 일 5GB+,PL242G635,일5GB+최대5Mbps,일5GB,일5GB+최대5Mbps,5Mbps,무제한,기본제공,"월 66,000원",66000,"혜택가 월 38,200원",38200,유심,false,LTE,모두다 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.421Z
KT M모바일,모두다 맘껏 안심+,PL208J931,0GB+최대400Kbps,0GB,0GB+최대400Kbps,400Kbps,무제한,기본제공,"월 20,900원",20900,"혜택가 월 6,400원",6400,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 안심 1.5GB+,PL202B816,1.5GB+최대400Kbps,1.5GB,1.5GB+최대400Kbps,400Kbps,무제한,기본제공,"월 26,000원",26000,"혜택가 월 6,900원",6900,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 안심 2.5GB+,PL208J932,2.5GB+최대400Kbps,2.5GB,2.5GB+최대400Kbps,400Kbps,무제한,기본제공,"월 27,500원",27500,"혜택가 월 7,900원",7900,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 안심 4.5GB+,PL208J933,4.5GB+최대400Kbps,4.5GB,4.5GB+최대400Kbps,400Kbps,무제한,기본제공,"월 30,800원",30800,"혜택가 월 8,900원",8900,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 안심 6GB+,PL222N233,6GB+최대400Kbps,6GB,6GB+최대400Kbps,400Kbps,무제한,기본제공,"월 33,000원",33000,"혜택가 월 10,900원",10900,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 안심 8GB+,PL222N234,8GB+최대400Kbps,8GB,8GB+최대400Kbps,400Kbps,무제한,기본제공,"월 35,000원",35000,"혜택가 월 11,900원",11900,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 안심 10GB+,PL222N235,10GB+최대400Kbps,10GB,10GB+최대400Kbps,400Kbps,무제한,기본제공,"월 37,000원",37000,"혜택가 월 12,900원",12900,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 안심 15GB+,PL227J333,15GB+최대400Kbps,15GB,15GB+최대400Kbps,400Kbps,무제한,기본제공,"월 40,000원",40000,"혜택가 월 15,900원",15900,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 안심 20GB+,PL227J334,20GB+최대400Kbps,20GB,20GB+최대400Kbps,400Kbps,무제한,기본제공,"월 43,000원",43000,"혜택가 월 18,900원",18900,유심,false,LTE,모두다 맘껏 안심,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:54.972Z
KT M모바일,모두다 맘껏 실속 7GB+,PL256N805,7GB+최대 1Mbps,7GB,7GB+최대 1Mbps,1Mbps,무제한,기본제공,"월 30,000원",30000,"혜택가 월 15,900원",15900,유심,false,LTE,모두다 맘껏 실속,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:55.518Z
KT M모바일,모두다 맘껏 실속 10GB+,PL256N806,10GB+최대 1Mbps,10GB,10GB+최대 1Mbps,1Mbps,기본제공,기본제공,"월 33,000원",33000,"혜택가 월 18,400원",18400,유심,false,LTE,모두다 맘껏 실속,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:55.518Z
KT M모바일,모두다 맘껏 실속 15GB+,PL2574880,15GB+최대1Mbps,15GB,15GB+최대1Mbps,1Mbps,무제한,기본제공,"월 36,000원",36000,"혜택가 월 20,900원",20900,유심,false,LTE,모두다 맘껏 실속,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:55.518Z
KT M모바일,모두다 맘껏 실속 5GB+,PL2543138,5GB+최대 1Mbps,5GB,5GB+최대 1Mbps,1Mbps,무제한,기본제공,"월 27,000원",27000,"혜택가 월 14,400원",14400,유심,false,LTE,모두다 맘껏 실속,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:55.518Z
KT M모바일,모두다 맘껏 실속 3GB+,PL2543137,3GB+최대 1Mbps,3GB,3GB+최대 1Mbps,1Mbps,무제한,기본제공,"월 25,000원",25000,"혜택가 월 13,400원",13400,유심,false,LTE,모두다 맘껏 실속,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:55.518Z
KT M모바일,통화 맘껏 1.5GB,LTEVCFL15,1.5GB,1.5GB,,,무제한,기본제공,"월 35,300원",35300,"혜택가 월 5,400원",5400,유심,false,LTE,통화 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.074Z
KT M모바일,통화 맘껏 2.5GB,LTEVCFL25,2.5GB,2.5GB,,,무제한,기본제공,"월 43,500원",43500,"혜택가 월 5,900원",5900,유심,false,LTE,통화 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.074Z
KT M모바일,통화 맘껏 4.5GB,LTEVCFL45,4.5GB,4.5GB,,,무제한,기본제공,"월 47,500원",47500,"혜택가 월 6,900원",6900,유심,false,LTE,통화 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.074Z
KT M모바일,통화 맘껏 6.5GB,PL207R824,6.5GB,6.5GB,,,무제한,기본제공,"월 35,000원",35000,"혜택가 월 8,900원",8900,유심,false,LTE,통화 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.074Z
KT M모바일,통화 맘껏 10GB,PL21CL644,10GB,10GB,,,무제한,기본제공,"월 26,400원",26400,"혜택가 월 11,900원",11900,유심,false,LTE,통화 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.074Z
KT M모바일,통화 맘껏 15GB,PL21CL645,15GB,15GB,,,무제한,기본제공,"월 31,900원",31900,"혜택가 월 13,900원",13900,유심,false,LTE,통화 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.074Z
KT M모바일,통화 맘껏 20GB,PL21CL646,20GB,20GB,,,무제한,기본제공,"월 35,200원",35200,"혜택가 월 16,900원",16900,유심,false,LTE,통화 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.074Z
KT M모바일,초알뜰 1GB/100분,PL212H918,1GB,1GB,,,100분,100건,"월 15,400원",15400,"혜택가 월 2,900원",2900,유심,false,LTE,초알뜰,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.629Z
KT M모바일,초알뜰 2GB/100분,PL241F509,2GB,2GB,,,100분,100건,"월 18,500원",18500,"혜택가 월 3,900원",3900,유심,false,LTE,초알뜰,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.629Z
KT M모바일,초알뜰 3GB/100분,PL241F510,3GB,3GB,,,100분,100건,"월 20,500원",20500,"혜택가 월 4,900원",4900,유심,false,LTE,초알뜰,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:56.629Z
KT M모바일,시니어 안심 2GB+,PL203D127,2GB+최대400Kbps,2GB,2GB+최대400Kbps,400Kbps,무제한,기본제공,"월 28,000원",28000,"혜택가 월 5,900원",5900,유심,false,LTE,시니어 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:57.184Z
KT M모바일,시니어 안심 4GB+,PL203D126,4GB+최대400Kbps,4GB,4GB+최대400Kbps,400Kbps,무제한,기본제공,"월 35,000원",35000,"혜택가 월 6,900원",6900,유심,false,LTE,시니어 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:57.184Z
KT M모바일,시니어 모두다 맘껏 4GB+,PL21CM684,4GB+최대1Mbps,4GB,4GB+최대1Mbps,1Mbps,무제한,기본제공,"월 24,000원",24000,"혜택가 월 7,900원",7900,유심,false,LTE,시니어 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:57.184Z
KT M모바일,시니어 모두다 맘껏 8GB+,PL21CM685,8GB+최대1Mbps,8GB,8GB+최대1Mbps,1Mbps,무제한,기본제공,"월 30,000원",30000,"혜택가 월 11,900원",11900,유심,false,LTE,시니어 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:57.184Z
KT M모바일,키즈 안심 2GB+,PL221L933,2GB+최대400Kbps,2GB,2GB+최대400Kbps,400Kbps,무제한,기본제공,"월 20,000원",20000,"혜택가 월 5,900원",5900,유심,false,LTE,키즈 안심 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:57.735Z
KT M모바일,키즈 안심 4GB+,PL221L934,4GB+최대400Kbps,4GB,4GB+최대400Kbps,400Kbps,무제한,기본제공,"월 22,000원",22000,"혜택가 월 6,900원",6900,유심,false,LTE,키즈 안심 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:57.735Z
KT M모바일,키즈 안심 8GB+,PL221L935,8GB+최대400Kbps,8GB,8GB+최대400Kbps,400Kbps,무제한,기본제공,"월 28,000원",28000,"혜택가 월 10,900원",10900,유심,false,LTE,키즈 안심 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:57.735Z
KT M모바일,키즈 안심 10GB+,PL221L936,10GB+최대400Kbps,10GB,10GB+최대400Kbps,400Kbps,무제한,기본제공,"월 30,000원",30000,"혜택가 월 11,900원",11900,유심,false,LTE,키즈 안심 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:57.735Z
KT M모바일,데이터 충분 6GB/100분,PL247N504,6GB,6GB,,,100분,100건,"월 24,000원",24000,"혜택가 월 6,900원",6900,유심,false,LTE,데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:58.302Z
KT M모바일,데이터 충분 8GB/100분,PL247N506,8GB,8GB,,,100분,100건,"월 26,000원",26000,"혜택가 월 7,900원",7900,유심,false,LTE,데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:58.302Z
KT M모바일,데이터 충분 10GB/100분,PL247N507,10GB,10GB,,,100분,100건,"월 28,000원",28000,"혜택가 월 8,900원",8900,유심,false,LTE,데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:58.302Z
KT M모바일,데이터 충분 15GB/100분,PL247N508,15GB,15GB,,,100분,100건,"월 30,000원",30000,"혜택가 월 12,900원",12900,유심,false,LTE,데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:58.302Z
KT M모바일,데이터 충분 20GB/100분,PL248N666,20GB,20GB,,,100분,100건,"월 33,000원",33000,"혜택가 월 15,900원",15900,유심,false,LTE,데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:58.302Z
KT M모바일,데이터 맘껏 15GB+/300분,PL213Q207,15GB+최대3Mbps,15GB,15GB+최대3Mbps,3Mbps,300분,300건,"월 55,000원",55000,"혜택가 월 27,500원",27500,유심,false,LTE,데이터 맘껏,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:58.859Z
KT M모바일,청소년 모두다 맘껏 안심+,PL24BR138,0GB + 최대 400Kbps,0GB,0GB + 최대 400Kbps,400Kbps,무제한,기본제공,"월 20,900원",20900,"혜택가 월 5,900원",5900,유심,false,LTE,청소년 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:59.464Z
KT M모바일,청소년 데이터 맘껏 1GB+/300분,PL215K412,1GB+최대1Mbps,1GB,1GB+최대1Mbps,1Mbps,300분,300건,"월 32,000원",32000,"혜택가 월 14,300원",14300,유심,false,LTE,청소년 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:21:59.464Z
KT M모바일,데이터 년9GB,KISOC9GBB,9GB(1년 사용),9GB(1년 사용),,,이용불가,수신허용,"월 33,000원",33000,"혜택가 월 29,700원",29700,유심,false,LTE,2nd 디바이스,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:00.021Z
KT M모바일,데이터전용 10GB+,KISSDV10G,10GB+최대200Kbps,10GB,10GB+최대200Kbps,200Kbps,이용불가,이용불가,"월 16,300원",16300,"혜택가 월 10,800원",10800,유심,false,LTE,2nd 디바이스,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:00.021Z
KT M모바일,데이터전용 20GB+,KISSDV20G,20GB+최대200Kbps,20GB,20GB+최대200Kbps,200Kbps,이용불가,이용불가,"월 24,000원",24000,"혜택가 월 14,100원",14100,유심,false,LTE,2nd 디바이스,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:00.021Z
KT M모바일,데이터쉐어링 전용요금제,KISOPMDSB,0MB(쉐어링 사용),0MB(쉐어링 사용),,,이용불가,수신허용,월 0원,0,,,유심,false,LTE,2nd 디바이스,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:00.021Z
KT M모바일,복지 안심 7GB+,PL2595308,7GB,7GB,7GB,400Kbps,+영상/부가통화 30분,기본제공,"월 26,000원",26000,"혜택가 월 9,500원",9500,유심,false,LTE,복지 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:00.567Z
KT M모바일,복지 안심 5GB+,PL2595307,5GB,5GB,5GB,400Kbps,+영상/부가통화 30분,기본제공,"월 24,000원",24000,"혜택가 월 8,500원",8500,유심,false,LTE,복지 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:00.567Z
KT M모바일,복지 안심 3GB+,PL2595306,3GB,3GB,3GB,400Kbps,+영상/부가통화 30분,기본제공,"월 22,000원",22000,"혜택가 월 6,500원",6500,유심,false,LTE,복지 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:00.567Z
KT M모바일,복지 안심 1GB+,PL2594280,1GB,1GB,1GB,400Kbps,+영상/부가통화 30분,기본제공,"월 20,000원",20000,"혜택가 월 5,500원",5500,유심,false,LTE,복지 전용 요금제,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:00.567Z
KT M모바일,5G 데이터 충분 3GB/200분,PL227J328,3GB,3GB,,,200분,100건,"월 20,000원",20000,"혜택가 월 6,900원",6900,유심,false,5G,5G 데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:01.118Z
KT M모바일,5G 데이터 충분 6GB/200분,PL222N230,6GB,6GB,,,200분,100건,"월 24,000원",24000,"혜택가 월 7,900원",7900,유심,false,5G,5G 데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:01.118Z
KT M모바일,5G 데이터 충분 10GB/200분,PL222N231,10GB,10GB,,,200분,100건,"월 30,000원",30000,"혜택가 월 9,900원",9900,유심,false,5G,5G 데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:01.118Z
KT M모바일,5G 데이터 충분 15GB/200분,PL228Q703,15GB,15GB,,,200분,100건,"월 36,000원",36000,"혜택가 월 13,900원",13900,유심,false,5G,5G 데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:01.118Z
KT M모바일,5G 데이터 충분 20GB/200분,PL22BP536,20GB,20GB,,,200분,100건,"월 40,000원",40000,"혜택가 월 16,900원",16900,유심,false,5G,5G 데이터 충분,https://www.ktmmobile.com/rate/rateList.do,2026-05-07T13:22:01.118Z
